split,seed,episode_id,method,plan_type,goal_success,deviation,recovered,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,failure_label,predicted_failure,predicted_recovery,predicted_trap,predicted_damage,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,budget
irreversible_commitment,1,40,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.67762,0,0.42930,success,0.01000,0.99000,0.15739,0.27181,0.25249,0.24284,0.55657,0.20049,2.23859
irreversible_commitment,1,40,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.67762,0,0.42930,success,0.01000,0.99000,0.15739,0.27181,0.25249,0.24284,0.55657,0.20049,2.23859
irreversible_commitment,1,40,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.67762,0,0.42930,success,0.01000,0.99000,0.15739,0.27181,0.25249,0.24284,0.55657,0.20049,2.23859
irreversible_commitment,1,40,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.67762,0,0.42930,success,0.01000,0.99000,0.15739,0.27181,0.25249,0.24284,0.55657,0.20049,2.23859
irreversible_commitment,1,41,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.05253,0,0.80593,success,0.10854,0.19576,0.47670,0.24193,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,risk_averse_plan,conservative_backoff,0,1,1,0,0,1,3.18952,1,0.73340,budget_overrun,0.05161,0.77087,0.15480,0.09998,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.05253,0,0.80593,success,0.10854,0.19576,0.47670,0.24193,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.60430,0,0.46140,success,0.13520,0.24683,0.13376,0.22581,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.80101,0,0.32535,success,0.15159,0.91987,0.12733,0.18587,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.69168,0,0.06072,success,0.39736,0.89752,0.01000,0.01000,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.69168,0,0.06072,success,0.39736,0.89752,0.01000,0.01000,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,1,41,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.69168,0,0.06072,success,0.39736,0.89752,0.01000,0.01000,0.27746,0.21801,0.52299,0.18362,2.23509
irreversible_commitment,2,0,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.97625,0,0.99000,success,0.33665,0.19827,0.35054,0.55671,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.74214,0,0.11644,success,0.01000,0.87283,0.10517,0.01000,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.74214,0,0.11644,success,0.01000,0.87283,0.10517,0.01000,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.63661,0,0.20198,success,0.21990,0.69882,0.01000,0.12575,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.74214,0,0.11644,success,0.01000,0.87283,0.10517,0.01000,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.74214,0,0.11644,success,0.01000,0.87283,0.10517,0.01000,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.74214,0,0.11644,success,0.01000,0.87283,0.10517,0.01000,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,0,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.74214,0,0.11644,success,0.01000,0.87283,0.10517,0.01000,0.23755,0.20423,0.55401,0.21107,2.13646
irreversible_commitment,2,1,nominal_shortest_plan,direct_shortcut,0,1,0,1,0,0,0.93503,0,0.19241,irreversible_trap,0.26841,0.03147,0.25197,0.29565,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,risk_averse_plan,contingency_branch,0,1,0,0,0,1,2.68702,1,0.91084,budget_overrun,0.20556,0.66353,0.01000,0.01000,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.56592,0,0.28147,success,0.07291,0.42779,0.11478,0.12497,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.56592,0,0.28147,success,0.07291,0.42779,0.11478,0.12497,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,contingent_replanner,contingency_branch,0,1,0,0,0,1,2.68702,1,0.91084,budget_overrun,0.20556,0.66353,0.01000,0.01000,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.75301,0,0.10422,success,0.27590,0.73087,0.01000,0.01997,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.75301,0,0.10422,success,0.27590,0.73087,0.01000,0.01997,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,1,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.75301,0,0.10422,success,0.27590,0.73087,0.01000,0.01997,0.21546,0.18816,0.57000,0.23525,2.26013
irreversible_commitment,2,2,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.95609,0,0.93635,success,0.05090,0.26357,0.54235,0.35651,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.70405,0,0.07015,success,0.01000,0.99000,0.06005,0.01000,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,0.95609,0,0.93635,success,0.05090,0.26357,0.54235,0.35651,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.61030,0,0.27239,success,0.35509,0.61084,0.07728,0.05692,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.70405,0,0.07015,success,0.01000,0.99000,0.06005,0.01000,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.70405,0,0.07015,success,0.01000,0.99000,0.06005,0.01000,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.70405,0,0.07015,success,0.01000,0.99000,0.06005,0.01000,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,2,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.70405,0,0.07015,success,0.01000,0.99000,0.06005,0.01000,0.23717,0.25851,0.55855,0.22484,2.18611
irreversible_commitment,2,3,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.13495,0,0.88378,success,0.26149,0.01000,0.28237,0.34253,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,risk_averse_plan,contingency_branch,0,1,1,0,0,1,2.51225,1,0.97529,budget_overrun,0.01679,0.71952,0.01000,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,expected_cost_replanner,contingency_branch,0,1,1,0,0,1,2.51225,1,0.97529,budget_overrun,0.01679,0.71952,0.01000,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.50381,0,0.72391,budget_overrun,0.06960,0.80356,0.25242,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,contingent_replanner,contingency_branch,0,1,1,0,0,1,2.51225,1,0.97529,budget_overrun,0.01679,0.71952,0.01000,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.65705,0,0.06379,success,0.24327,0.82000,0.01000,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.65705,0,0.06379,success,0.24327,0.82000,0.01000,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,3,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.65705,0,0.06379,success,0.24327,0.82000,0.01000,0.01000,0.20432,0.24029,0.56821,0.17361,2.13011
irreversible_commitment,2,4,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.11593,0,0.99000,success,0.33478,0.01911,0.51586,0.41643,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,risk_averse_plan,robust_margin_route,0,1,1,0,0,1,2.58710,1,0.91054,budget_overrun,0.01000,0.60276,0.01000,0.07548,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,expected_cost_replanner,robust_margin_route,0,1,1,0,0,1,2.58710,1,0.91054,budget_overrun,0.01000,0.60276,0.01000,0.07548,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,robust_margin_planner,robust_margin_route,0,1,1,0,0,1,2.58710,1,0.91054,budget_overrun,0.01000,0.60276,0.01000,0.07548,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.66322,0,0.02193,success,0.19303,0.99000,0.01000,0.01000,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.66322,0,0.02193,success,0.19303,0.99000,0.01000,0.01000,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.66322,0,0.02193,success,0.19303,0.99000,0.01000,0.01000,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,4,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.66322,0,0.02193,success,0.19303,0.99000,0.01000,0.01000,0.25296,0.19051,0.52018,0.21845,2.35708
irreversible_commitment,2,5,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.98916,0,0.99000,success,0.02685,0.31800,0.57079,0.43205,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.62639,0,0.03099,success,0.04731,0.76758,0.01000,0.01000,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.62639,0,0.03099,success,0.04731,0.76758,0.01000,0.01000,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.48530,0,0.70760,budget_overrun,0.01000,0.78627,0.01000,0.28026,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.76805,0,0.05725,success,0.01000,0.70870,0.02125,0.03309,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.62639,0,0.03099,success,0.04731,0.76758,0.01000,0.01000,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.62639,0,0.03099,success,0.04731,0.76758,0.01000,0.01000,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,5,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.62639,0,0.03099,success,0.04731,0.76758,0.01000,0.01000,0.27436,0.25062,0.44138,0.19999,2.34791
irreversible_commitment,2,6,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.09793,0,0.99000,success,0.01324,0.14717,0.58162,0.42129,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.73934,0,0.03218,success,0.04586,0.99000,0.01000,0.02172,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,expected_cost_replanner,contingency_branch,1,0,0,0,0,0,1.73934,0,0.03218,success,0.04586,0.99000,0.01000,0.02172,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.68736,0,0.30341,success,0.17077,0.42715,0.19559,0.01000,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.73934,0,0.03218,success,0.04586,0.99000,0.01000,0.02172,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.69510,0,0.06042,success,0.18021,0.93091,0.01000,0.03797,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.69510,0,0.06042,success,0.18021,0.93091,0.01000,0.03797,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,6,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.69510,0,0.06042,success,0.18021,0.93091,0.01000,0.03797,0.18541,0.21085,0.56713,0.19530,2.09237
irreversible_commitment,2,7,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.01243,0,0.81894,success,0.21408,0.01000,0.22614,0.38086,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,risk_averse_plan,conservative_backoff,0,0,0,0,0,1,2.50870,0,0.94414,budget_overrun,0.01000,0.74628,0.04332,0.01000,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.01243,0,0.81894,success,0.21408,0.01000,0.22614,0.38086,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.50870,0,0.94414,budget_overrun,0.01000,0.74628,0.04332,0.01000,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.72357,0,0.17112,success,0.11597,0.98745,0.15966,0.01000,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.72357,0,0.17112,success,0.11597,0.98745,0.15966,0.01000,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.72357,0,0.17112,success,0.11597,0.98745,0.15966,0.01000,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,7,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.72357,0,0.17112,success,0.11597,0.98745,0.15966,0.01000,0.27165,0.21670,0.55027,0.24300,2.23835
irreversible_commitment,2,8,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.04242,0,0.99000,success,0.36029,0.32935,0.47406,0.30679,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,risk_averse_plan,conservative_backoff,0,0,0,0,0,1,2.48855,0,0.87721,budget_overrun,0.01000,0.70177,0.01000,0.10981,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.57668,0,0.37889,success,0.01000,0.52127,0.06329,0.31082,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.48855,0,0.87721,budget_overrun,0.01000,0.70177,0.01000,0.10981,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.87572,0,0.02227,success,0.22739,0.99000,0.01000,0.01000,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.66857,0,0.18579,success,0.11880,0.77385,0.12345,0.03548,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.66857,0,0.18579,success,0.11880,0.77385,0.12345,0.03548,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,8,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.66857,0,0.18579,success,0.11880,0.77385,0.12345,0.03548,0.29909,0.22277,0.59762,0.21782,2.30091
irreversible_commitment,2,9,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.07072,0,0.99000,success,0.39697,0.14793,0.45299,0.38128,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.64825,0,0.02438,success,0.01000,0.56217,0.01000,0.01000,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.64825,0,0.02438,success,0.01000,0.56217,0.01000,0.01000,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.51902,0,0.97866,budget_overrun,0.01000,0.86625,0.01000,0.01000,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.69939,0,0.24139,success,0.01000,0.92678,0.01000,0.23066,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.69939,0,0.24139,success,0.01000,0.92678,0.01000,0.23066,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,recoverability_score_planner,contingency_branch,1,0,0,0,0,0,1.71850,0,0.02202,success,0.01000,0.79831,0.01000,0.01000,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,9,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.69939,0,0.24139,success,0.01000,0.92678,0.01000,0.23066,0.22811,0.16709,0.56819,0.23552,2.32518
irreversible_commitment,2,10,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.08152,0,0.75115,success,0.08193,0.74625,0.36780,0.36255,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.68739,0,0.05017,success,0.01000,0.59981,0.03617,0.01000,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.53489,0,0.11021,success,0.01000,0.71555,0.01000,0.09736,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.43212,0,0.78134,budget_overrun,0.18927,0.58451,0.12314,0.01688,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.64988,0,0.08327,success,0.01000,0.93017,0.01000,0.07257,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.64988,0,0.08327,success,0.01000,0.93017,0.01000,0.07257,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.64988,0,0.08327,success,0.01000,0.93017,0.01000,0.07257,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,10,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.64988,0,0.08327,success,0.01000,0.93017,0.01000,0.07257,0.23816,0.24517,0.43988,0.19266,2.36601
irreversible_commitment,2,11,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.06312,0,0.94900,success,0.26756,0.16865,0.32617,0.40039,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.69416,0,0.06491,success,0.14880,0.69821,0.01000,0.01000,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.69416,0,0.06491,success,0.14880,0.69821,0.01000,0.01000,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.36833,0,0.84894,budget_overrun,0.23844,0.89874,0.01000,0.11692,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.80047,0,0.15023,success,0.01000,0.78419,0.13807,0.01000,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.72404,0,0.21325,success,0.01000,0.74642,0.20071,0.01000,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.72404,0,0.21325,success,0.01000,0.74642,0.20071,0.01000,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,11,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.72404,0,0.21325,success,0.01000,0.74642,0.20071,0.01000,0.28635,0.23991,0.59179,0.19026,2.21907
irreversible_commitment,2,12,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.05674,0,0.99000,success,0.29842,0.20808,0.45469,0.41459,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.77073,0,0.13587,success,0.01000,0.99000,0.01000,0.12577,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.62878,0,0.12545,success,0.01043,0.58228,0.11110,0.01000,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.62878,0,0.12545,success,0.01043,0.58228,0.11110,0.01000,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.77073,0,0.13587,success,0.01000,0.99000,0.01000,0.12577,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.77073,0,0.13587,success,0.01000,0.99000,0.01000,0.12577,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.77073,0,0.13587,success,0.01000,0.99000,0.01000,0.12577,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,12,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.77073,0,0.13587,success,0.01000,0.99000,0.01000,0.12577,0.25107,0.20084,0.55376,0.19926,2.17158
irreversible_commitment,2,13,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.05687,0,0.95951,success,0.22979,0.31064,0.45907,0.34203,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,risk_averse_plan,diagnostic_staging,0,1,0,0,0,0,2.30173,1,0.95822,unrecovered_deviation,0.01000,0.94241,0.03121,0.01000,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,expected_cost_replanner,diagnostic_staging,0,1,0,0,0,0,2.30173,1,0.95822,unrecovered_deviation,0.01000,0.94241,0.03121,0.01000,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,robust_margin_planner,conservative_backoff,0,1,0,0,1,1,3.11183,1,0.91588,damage_or_lost_object,0.20056,0.81489,0.03407,0.01292,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,contingent_replanner,diagnostic_staging,0,1,0,0,0,0,2.30173,1,0.95822,unrecovered_deviation,0.01000,0.94241,0.03121,0.01000,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,learned_failure_classifier,diagnostic_staging,0,1,0,0,0,0,2.30173,1,0.95822,unrecovered_deviation,0.01000,0.94241,0.03121,0.01000,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,recoverability_score_planner,diagnostic_staging,0,1,0,0,0,0,2.30173,1,0.95822,unrecovered_deviation,0.01000,0.94241,0.03121,0.01000,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,13,oracle_recoverability_upper_bound,diagnostic_staging,0,1,0,0,0,0,2.30173,1,0.95822,unrecovered_deviation,0.01000,0.94241,0.03121,0.01000,0.26884,0.23400,0.57484,0.20481,2.30456
irreversible_commitment,2,14,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.09248,0,0.99000,success,0.48825,0.18113,0.18667,0.40659,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.75388,0,0.05593,success,0.01205,0.87642,0.04444,0.01000,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.75934,0,0.09148,success,0.01183,0.98334,0.03983,0.05146,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.43460,0,0.96049,budget_overrun,0.08280,0.76440,0.01000,0.01000,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.75934,0,0.09148,success,0.01183,0.98334,0.03983,0.05146,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.75934,0,0.09148,success,0.01183,0.98334,0.03983,0.05146,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.75934,0,0.09148,success,0.01183,0.98334,0.03983,0.05146,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,14,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.75934,0,0.09148,success,0.01183,0.98334,0.03983,0.05146,0.19225,0.24305,0.55563,0.21540,2.19997
irreversible_commitment,2,15,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.03477,0,0.99000,success,0.30916,0.08158,0.48288,0.38846,0.21580,0.31139,0.58183,0.16307,2.33552
